,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
19,0.239872,0.239811,0.239742,0.239665,0.239581,0.244824,0.247327,0.248581,0.247788,0.24397,0.238737,0.233587,0.227839,0.221205,0.215602,0.214158,0.21696,0.222597,0.232222,0.261039,0.345429,0.452937,0.515477,0.538887,0.546418,0.54911,0.551075,0.551625,0.551615,0.550032,0.548365,0.547645,0.54856,0.550666,0.549293,0.545825
20,0.355858,0.355795,0.355724,0.355644,0.355555,0.36168,0.364777,0.366068,0.365251,0.360542,0.354765,0.348601,0.342155,0.33448,0.327993,0.326293,0.330005,0.337901,0.3518,0.388865,0.487426,0.610341,0.684451,0.713995,0.723902,0.727787,0.73118,0.731967,0.732492,0.730463,0.72868,0.727785,0.729811,0.730912,0.729205,0.726185
21,0.504893,0.504852,0.504806,0.504755,0.504695,0.511044,0.514995,0.515254,0.50932,0.494363,0.477357,0.458584,0.441471,0.44152,0.449473,0.442562,0.427029,0.433922,0.511308,0.652635,0.781104,0.862113,0.897115,0.909672,0.915185,0.919218,0.925251,0.92912,0.930747,0.926938,0.925315,0.927693,0.934357,0.938576,0.937935,0.93651
22,0.026067,0.026062,0.026057,0.026051,0.026049,0.029816,0.029985,0.028371,0.025616,0.0218,0.01785,0.014553,0.012169,0.010805,0.009438,0.008327,0.007994,0.008193,0.008693,0.010842,0.017602,0.034544,0.067923,0.104885,0.130796,0.146083,0.15545,0.161489,0.165841,0.168463,0.171745,0.174904,0.179027,0.182464,0.185472,0.187668
23,0.042278,0.042253,0.042226,0.042194,0.042162,0.045279,0.044544,0.042582,0.040136,0.037192,0.034087,0.030277,0.027567,0.025376,0.022055,0.019059,0.019031,0.022308,0.026731,0.034268,0.054884,0.096763,0.150244,0.196148,0.22553,0.240978,0.248141,0.250242,0.250235,0.249318,0.248284,0.247608,0.246969,0.246027,0.245357,0.242724
24,0.080059,0.080001,0.079934,0.079859,0.079778,0.083228,0.085825,0.088156,0.088235,0.084926,0.079733,0.074657,0.071687,0.073147,0.07291,0.070168,0.066491,0.059351,0.051561,0.053842,0.093202,0.183399,0.27719,0.330025,0.349684,0.35538,0.357048,0.356624,0.35551,0.353413,0.352375,0.351767,0.35197,0.352297,0.350191,0.348162
25,0.145224,0.145172,0.145112,0.145046,0.144974,0.148974,0.149272,0.14887,0.146708,0.142053,0.136676,0.130913,0.124516,0.118181,0.112687,0.110817,0.112242,0.115661,0.122196,0.142753,0.21451,0.326976,0.408603,0.442875,0.452957,0.455213,0.455509,0.454128,0.453299,0.452181,0.451842,0.452371,0.454289,0.453089,0.450982,0.448927
26,0.226083,0.226006,0.225918,0.22582,0.225712,0.230218,0.232161,0.233241,0.231986,0.227443,0.221504,0.215489,0.208523,0.200789,0.194165,0.192133,0.1944,0.198909,0.206909,0.234452,0.327647,0.464891,0.562891,0.607601,0.623582,0.628954,0.631818,0.632376,0.632093,0.629993,0.628703,0.627561,0.628503,0.630094,0.626906,0.623894
27,0.333025,0.332926,0.332813,0.332686,0.332543,0.336453,0.338837,0.339724,0.33826,0.332745,0.325842,0.318498,0.310649,0.302042,0.294811,0.292396,0.295691,0.303347,0.31747,0.354828,0.464364,0.630596,0.76589,0.840093,0.872239,0.886155,0.895555,0.900856,0.903117,0.900332,0.899272,0.901244,0.906017,0.909093,0.909124,0.907357
28,0.034245,0.034199,0.034147,0.034088,0.034026,0.037862,0.038965,0.039086,0.037432,0.03362,0.028944,0.024685,0.021346,0.018538,0.016034,0.014497,0.013744,0.0133,0.013234,0.016156,0.029568,0.06792,0.139549,0.225179,0.293885,0.333965,0.352935,0.360079,0.36226,0.362288,0.362111,0.362294,0.363853,0.364729,0.364023,0.361438
29,0.071192,0.071129,0.071057,0.070977,0.070891,0.075165,0.076317,0.076357,0.074883,0.071065,0.066107,0.061076,0.055892,0.050394,0.045646,0.04347,0.043053,0.042294,0.041719,0.047982,0.088009,0.184262,0.298137,0.375119,0.40938,0.420369,0.422662,0.421078,0.418528,0.415276,0.412416,0.409366,0.408409,0.405586,0.401762,0.39734
30,0.129126,0.129042,0.128947,0.12884,0.128723,0.132648,0.133641,0.133806,0.132064,0.127542,0.122116,0.115785,0.109474,0.102274,0.095822,0.093328,0.09367,0.094332,0.095919,0.110811,0.183161,0.321594,0.453336,0.530971,0.563866,0.575289,0.578889,0.578645,0.577269,0.574462,0.571982,0.56957,0.569106,0.568516,0.565185,0.560053
31,0.201571,0.201455,0.201324,0.201177,0.201015,0.205531,0.207142,0.207615,0.206105,0.201045,0.194649,0.188221,0.180575,0.172342,0.165538,0.163492,0.165889,0.170183,0.176836,0.201914,0.299505,0.466208,0.616726,0.706714,0.7463,0.762413,0.770486,0.773323,0.77447,0.77281,0.771959,0.772935,0.776218,0.777558,0.776819,0.773606
32,0.064724,0.064641,0.064547,0.064441,0.064328,0.069158,0.071034,0.071552,0.069883,0.065053,0.058806,0.052527,0.046938,0.042187,0.03795,0.035453,0.034008,0.031949,0.030031,0.033586,0.062243,0.146571,0.28183,0.415468,0.505946,0.551941,0.571696,0.578544,0.581082,0.580132,0.579966,0.580199,0.582594,0.583935,0.582995,0.579437
33,0.122271,0.122168,0.122052,0.121921,0.121777,0.125504,0.12717,0.127715,0.125886,0.120592,0.113869,0.1065,0.098672,0.090331,0.083072,0.079815,0.079176,0.077689,0.076203,0.086378,0.150237,0.293893,0.468776,0.606467,0.68092,0.713525,0.728662,0.734772,0.737589,0.736345,0.736628,0.738242,0.742031,0.743884,0.743644,0.740895
34,0.192872,0.192736,0.192581,0.192408,0.192217,0.197366,0.198968,0.199015,0.19627,0.189498,0.181383,0.172583,0.163089,0.154232,0.147401,0.144222,0.144197,0.147153,0.155554,0.181935,0.28107,0.466149,0.662072,0.797692,0.86436,0.893298,0.908769,0.916147,0.918965,0.916264,0.916488,0.920411,0.928034,0.931538,0.930986,0.928417
35,0.064837,0.064743,0.064636,0.064517,0.064387,0.068549,0.070909,0.071739,0.069539,0.063175,0.055151,0.047753,0.041811,0.037438,0.033363,0.030317,0.028414,0.026217,0.024089,0.026481,0.047842,0.115154,0.241257,0.402524,0.561719,0.685227,0.761347,0.800248,0.819551,0.825929,0.831064,0.839116,0.851111,0.859277,0.863578,0.864276
36,0.117701,0.11761,0.117507,0.117392,0.117267,0.122293,0.121764,0.118876,0.11124,0.099061,0.086918,0.075521,0.064715,0.058122,0.054885,0.051111,0.047062,0.046996,0.059012,0.087173,0.158179,0.304906,0.48458,0.637733,0.739941,0.795278,0.823705,0.837144,0.844543,0.845851,0.848371,0.853312,0.861774,0.867501,0.868273,0.866798
37,0.024063,0.024053,0.024042,0.024029,0.024018,0.026814,0.027455,0.027504,0.027199,0.026289,0.025413,0.02444,0.023803,0.023085,0.022413,0.022269,0.022547,0.023565,0.025328,0.029465,0.039408,0.048891,0.051665,0.051128,0.050005,0.048755,0.047697,0.046776,0.045901,0.045036,0.044119,0.043386,0.042823,0.042055,0.041469,0.040914
38,0.050593,0.050582,0.05057,0.050556,0.050543,0.05303,0.053214,0.053044,0.052532,0.051134,0.049645,0.048762,0.047742,0.04656,0.045663,0.045666,0.046919,0.049965,0.055335,0.064316,0.080114,0.093722,0.097823,0.097453,0.095804,0.094067,0.09232,0.090552,0.088961,0.087189,0.085351,0.083799,0.082322,0.081182,0.080203,0.078882
39,0.102681,0.102667,0.102652,0.102635,0.102617,0.105381,0.105687,0.105413,0.104753,0.103447,0.102261,0.10106,0.100384,0.100481,0.10055,0.100704,0.101835,0.105094,0.112107,0.125974,0.144373,0.159777,0.167456,0.169858,0.16979,0.168717,0.167787,0.166543,0.16577,0.164377,0.163211,0.162034,0.161618,0.16043,0.159077,0.157697
40,0.177006,0.177001,0.176995,0.176988,0.176981,0.181064,0.182581,0.182962,0.182127,0.179998,0.17809,0.176431,0.174204,0.172346,0.171418,0.171455,0.174209,0.180991,0.193173,0.210864,0.23056,0.243801,0.247394,0.247129,0.245547,0.243555,0.241658,0.239596,0.237686,0.235907,0.233766,0.231157,0.229924,0.228389,0.22601,0.224647
41,0.280104,0.280112,0.280121,0.280131,0.28014,0.283166,0.284525,0.284823,0.283451,0.279867,0.276236,0.272784,0.270397,0.269946,0.269775,0.269862,0.272933,0.281856,0.298474,0.32354,0.35279,0.373631,0.379648,0.379392,0.376887,0.373934,0.371278,0.367989,0.365115,0.361421,0.35754,0.354157,0.352436,0.349468,0.346098,0.34217
42,0.38728,0.387262,0.387241,0.387218,0.387195,0.395774,0.400545,0.403201,0.404172,0.402806,0.400978,0.399218,0.397994,0.400712,0.402092,0.400788,0.401322,0.404401,0.4104,0.429046,0.460574,0.492289,0.51057,0.516993,0.516305,0.515947,0.521455,0.528206,0.534421,0.537852,0.539546,0.540555,0.542956,0.544933,0.543971,0.544182
43,0.568151,0.568156,0.568161,0.568167,0.568175,0.578559,0.583811,0.587228,0.588614,0.587058,0.585555,0.584451,0.583374,0.584765,0.586111,0.586106,0.587546,0.590581,0.597206,0.618044,0.651118,0.681765,0.696612,0.70239,0.703886,0.704251,0.705514,0.705832,0.706676,0.705174,0.703999,0.703012,0.705176,0.705567,0.705839,0.704529
44,0.767268,0.7673,0.767335,0.767376,0.767424,0.782353,0.788281,0.79048,0.78965,0.784624,0.78007,0.776748,0.773668,0.773192,0.774137,0.7739,0.777345,0.787028,0.804275,0.836133,0.876746,0.91065,0.924466,0.928683,0.929892,0.930421,0.932362,0.933435,0.934206,0.931194,0.928903,0.928079,0.930472,0.931046,0.930475,0.930173
45,0.0162,0.016171,0.016138,0.016101,0.016066,0.021359,0.024604,0.026121,0.025766,0.024377,0.022519,0.021314,0.019965,0.018746,0.017496,0.016645,0.016307,0.015718,0.015407,0.018123,0.029982,0.050696,0.067009,0.072787,0.072781,0.071249,0.069661,0.068128,0.066923,0.065685,0.064766,0.064104,0.063049,0.062973,0.062608,0.061546
46,0.04595,0.045927,0.045901,0.045871,0.045841,0.048258,0.048551,0.048207,0.047192,0.045628,0.043757,0.041923,0.040421,0.038693,0.037437,0.037242,0.038606,0.041766,0.047117,0.057966,0.085138,0.117367,0.132854,0.135914,0.13461,0.132235,0.129894,0.127495,0.125031,0.122613,0.12045,0.118255,0.116728,0.114581,0.112829,0.110732
47,0.088267,0.088235,0.0882,0.08816,0.088117,0.090606,0.091008,0.090901,0.090065,0.088238,0.086066,0.084034,0.081815,0.079692,0.077723,0.077598,0.079993,0.085551,0.095647,0.114067,0.150942,0.188967,0.206114,0.210401,0.210264,0.208948,0.207459,0.205728,0.204292,0.202512,0.201034,0.199179,0.198397,0.197566,0.1961,0.193842
48,0.154356,0.154318,0.154274,0.154225,0.154173,0.158435,0.158815,0.158523,0.157152,0.154399,0.151875,0.148976,0.145647,0.14384,0.143617,0.14278,0.142953,0.149159,0.170544,0.208103,0.248057,0.280611,0.30033,0.309807,0.313495,0.314659,0.315601,0.316164,0.317115,0.317508,0.318546,0.320437,0.32274,0.323728,0.324165,0.3224
49,0.242239,0.242204,0.242164,0.24212,0.242071,0.246248,0.247659,0.248115,0.246959,0.24384,0.240079,0.236527,0.233271,0.22978,0.22746,0.227751,0.232662,0.243977,0.264046,0.297007,0.350378,0.398342,0.418386,0.423993,0.424803,0.42414,0.423863,0.42275,0.421397,0.419096,0.41724,0.41596,0.416348,0.415617,0.4139,0.411508
50,0.359662,0.35961,0.359551,0.359484,0.359411,0.365876,0.369133,0.370612,0.370229,0.366908,0.3631,0.359454,0.355371,0.351528,0.34884,0.348876,0.354538,0.36811,0.392899,0.435891,0.503801,0.565943,0.594181,0.603174,0.605151,0.604854,0.60524,0.604353,0.603122,0.600534,0.598216,0.595843,0.595638,0.595548,0.593119,0.589632
51,0.509666,0.509612,0.509551,0.509484,0.509406,0.516693,0.519915,0.521021,0.520314,0.516315,0.512108,0.508005,0.503277,0.499384,0.497077,0.497493,0.504787,0.524145,0.560994,0.620637,0.697415,0.762861,0.793148,0.804201,0.807982,0.810008,0.813427,0.814884,0.815513,0.812341,0.810601,0.810568,0.813037,0.814099,0.813299,0.811826
52,0.01189,0.011867,0.011841,0.011812,0.011784,0.015121,0.015701,0.015435,0.014436,0.012711,0.010912,0.00941,0.008603,0.008212,0.007739,0.007351,0.007589,0.008767,0.010141,0.012098,0.018277,0.033003,0.057158,0.082687,0.096171,0.100313,0.103379,0.105291,0.107556,0.113175,0.124107,0.14079,0.161038,0.175957,0.177844,0.174873
53,0.035798,0.035754,0.035704,0.035648,0.03559,0.040137,0.040779,0.040783,0.039997,0.038288,0.036223,0.034281,0.03258,0.031123,0.029705,0.029264,0.030133,0.031913,0.034966,0.043365,0.073286,0.122558,0.158366,0.172085,0.174835,0.173996,0.1726,0.170832,0.169296,0.167382,0.165662,0.164262,0.163509,0.162101,0.160037,0.159145
54,0.07304,0.072987,0.072928,0.072861,0.072789,0.07648,0.077035,0.07653,0.075262,0.072788,0.069799,0.067209,0.064625,0.062291,0.060593,0.06059,0.062994,0.068672,0.078491,0.097819,0.145287,0.206834,0.242053,0.252893,0.25389,0.251757,0.249171,0.246013,0.242962,0.239772,0.237014,0.234076,0.231742,0.228829,0.225056,0.222228
55,0.137499,0.13744,0.137372,0.137297,0.137214,0.140547,0.140498,0.139889,0.138083,0.134707,0.131126,0.127668,0.123998,0.120323,0.11765,0.117536,0.121169,0.130427,0.148222,0.180706,0.246044,0.319284,0.358418,0.37136,0.37392,0.372971,0.371442,0.368999,0.366541,0.363361,0.360767,0.358728,0.357614,0.355255,0.35216,0.348546
56,0.218583,0.218491,0.218387,0.21827,0.218144,0.225388,0.228035,0.229095,0.228186,0.224891,0.221098,0.21767,0.21359,0.209618,0.206607,0.206661,0.211462,0.222281,0.242228,0.280726,0.360478,0.450394,0.499228,0.516715,0.521659,0.522549,0.523155,0.522144,0.521121,0.518667,0.516273,0.514758,0.514624,0.513928,0.510806,0.508793
57,0.321747,0.321682,0.321609,0.321527,0.321432,0.324285,0.322657,0.319802,0.315798,0.309367,0.303152,0.298044,0.293473,0.290091,0.287799,0.287632,0.294175,0.314748,0.359195,0.430059,0.516349,0.596688,0.642461,0.661439,0.667295,0.667833,0.667374,0.66543,0.66331,0.659312,0.655705,0.652536,0.651275,0.649197,0.645031,0.640664
58,0.451942,0.451821,0.451683,0.451529,0.45136,0.461433,0.464748,0.465413,0.463183,0.457082,0.450463,0.443546,0.436071,0.431338,0.429249,0.426476,0.429425,0.45144,0.511898,0.612344,0.720746,0.812761,0.867513,0.893048,0.904547,0.911096,0.918131,0.922024,0.923272,0.919529,0.917597,0.919396,0.92495,0.927402,0.927667,0.925747
59,0.012534,0.012505,0.012472,0.012435,0.012399,0.016562,0.016941,0.016667,0.015423,0.013323,0.011182,0.009523,0.008447,0.007852,0.007223,0.006578,0.006322,0.006657,0.007402,0.009554,0.015606,0.02863,0.051925,0.08626,0.124186,0.153864,0.173174,0.184914,0.192412,0.19654,0.199508,0.202574,0.205928,0.208519,0.210595,0.211673
60,0.025898,0.025837,0.025768,0.02569,0.025608,0.029933,0.031592,0.032877,0.032709,0.031129,0.028632,0.026254,0.025557,0.026977,0.027227,0.026196,0.024805,0.022662,0.020804,0.023519,0.04291,0.09258,0.158139,0.20486,0.224908,0.230394,0.230999,0.229434,0.227675,0.22583,0.224282,0.222252,0.221775,0.220881,0.218782,0.214781
61,0.060787,0.060709,0.060621,0.060522,0.060417,0.065278,0.06596,0.065345,0.064081,0.061688,0.059007,0.055845,0.05332,0.050865,0.048521,0.048098,0.049801,0.053909,0.061023,0.077244,0.130504,0.218472,0.285722,0.314862,0.322482,0.322251,0.319758,0.315789,0.31232,0.307746,0.304564,0.301424,0.298697,0.29521,0.29108,0.286729
62,0.116334,0.116239,0.116132,0.116012,0.115881,0.119453,0.119977,0.119842,0.118412,0.115496,0.11196,0.108374,0.104717,0.101061,0.098019,0.097805,0.100753,0.108117,0.122262,0.151421,0.226235,0.333107,0.40814,0.441,0.451587,0.453983,0.454356,0.452614,0.450865,0.447635,0.445356,0.443777,0.443713,0.442388,0.439497,0.435584
63,0.195221,0.195143,0.195054,0.194955,0.194843,0.196569,0.194649,0.191339,0.185859,0.17779,0.169685,0.161416,0.153408,0.148203,0.146694,0.144937,0.14563,0.160887,0.214652,0.312898,0.418768,0.49799,0.539826,0.556275,0.560006,0.558807,0.556597,0.552776,0.548576,0.543367,0.53817,0.533206,0.530117,0.526796,0.520623,0.513422
64,0.29674,0.296575,0.296388,0.29618,0.295953,0.30615,0.311979,0.314221,0.310408,0.298929,0.285424,0.270018,0.256756,0.26022,0.270721,0.266242,0.252508,0.257214,0.330692,0.48692,0.644629,0.739033,0.776323,0.789002,0.793847,0.797802,0.803546,0.806725,0.808067,0.805028,0.803605,0.805246,0.809723,0.812319,0.812842,0.810396
65,0.019561,0.019482,0.019392,0.019291,0.019185,0.024869,0.026666,0.027642,0.027182,0.025039,0.022178,0.01989,0.01858,0.018427,0.017916,0.017078,0.016347,0.015506,0.015251,0.018683,0.034589,0.078109,0.153738,0.236352,0.293451,0.320452,0.33102,0.334176,0.334631,0.334128,0.334237,0.334663,0.33625,0.336716,0.3361,0.335261
66,0.049742,0.04964,0.049524,0.049394,0.049252,0.052128,0.052961,0.052991,0.052244,0.050557,0.0483,0.046183,0.043974,0.041892,0.039803,0.039375,0.040421,0.04236,0.046244,0.058678,0.105682,0.199494,0.29795,0.364526,0.398997,0.41608,0.427583,0.437049,0.448343,0.460196,0.475083,0.492283,0.512578,0.532518,0.547744,0.557507
67,0.100699,0.100575,0.100435,0.100278,0.100105,0.104145,0.10451,0.103532,0.10181,0.099069,0.09599,0.09248,0.089561,0.086955,0.082613,0.078257,0.079929,0.091371,0.111101,0.144408,0.211194,0.315047,0.420224,0.497158,0.541975,0.564505,0.575778,0.580087,0.580848,0.579089,0.577373,0.576559,0.578438,0.578936,0.576681,0.572016
68,0.166433,0.166266,0.166077,0.165864,0.16563,0.171043,0.172573,0.173106,0.172043,0.168674,0.164858,0.16139,0.157128,0.152804,0.149466,0.1493,0.153542,0.163083,0.181219,0.219714,0.320634,0.477245,0.61162,0.688906,0.722969,0.737614,0.745797,0.749567,0.751143,0.748812,0.747776,0.748548,0.751837,0.753483,0.753172,0.750379
69,0.260069,0.259883,0.259672,0.259437,0.259178,0.266104,0.268511,0.267731,0.26283,0.25317,0.243114,0.23188,0.219782,0.213285,0.211675,0.207747,0.204548,0.218978,0.290042,0.440484,0.619183,0.755803,0.825191,0.853948,0.867131,0.876306,0.886277,0.892681,0.894928,0.890582,0.889075,0.892721,0.900475,0.904494,0.904799,0.904169
70,0.038501,0.038365,0.038212,0.038039,0.037851,0.042661,0.044235,0.04491,0.04465,0.043145,0.040847,0.038566,0.037496,0.037997,0.037622,0.036786,0.03619,0.035142,0.034361,0.040292,0.076003,0.168213,0.297761,0.414215,0.489623,0.530034,0.55448,0.572417,0.590153,0.607648,0.629572,0.654761,0.683369,0.70892,0.728552,0.740948
71,0.080027,0.079862,0.079676,0.079468,0.079237,0.082757,0.083956,0.08385,0.082877,0.080646,0.077671,0.07467,0.071719,0.068478,0.065725,0.065172,0.067286,0.072053,0.080603,0.101392,0.174669,0.318331,0.474292,0.589554,0.653463,0.68226,0.695221,0.699832,0.701286,0.699459,0.698958,0.698741,0.700467,0.701335,0.699713,0.695654
72,0.153176,0.152991,0.152781,0.152545,0.152282,0.154837,0.154688,0.153641,0.151262,0.146895,0.141919,0.137436,0.132976,0.128699,0.125531,0.125615,0.130332,0.141651,0.163086,0.205341,0.309247,0.47773,0.641915,0.76361,0.836121,0.872499,0.892327,0.901861,0.906615,0.905372,0.905537,0.908058,0.913138,0.915623,0.914162,0.911442
73,0.029969,0.029832,0.029678,0.029505,0.029314,0.031067,0.032392,0.032719,0.032059,0.030276,0.028169,0.025816,0.023927,0.021984,0.020244,0.019435,0.019643,0.020284,0.02148,0.026601,0.052317,0.128321,0.261273,0.416111,0.549796,0.63617,0.680379,0.699592,0.708223,0.709925,0.712027,0.715488,0.720882,0.724646,0.725091,0.722824
74,0.07396,0.073761,0.073537,0.073284,0.073008,0.078645,0.079885,0.079841,0.078746,0.076067,0.072927,0.069641,0.066155,0.062801,0.059833,0.058872,0.060286,0.063693,0.069689,0.086454,0.154254,0.302417,0.490898,0.66418,0.782181,0.844446,0.875806,0.89057,0.897037,0.896145,0.897195,0.901079,0.907915,0.912047,0.912455,0.910456
75,0.025367,0.025361,0.025355,0.025348,0.025342,0.027505,0.027734,0.027702,0.027497,0.026873,0.026125,0.025498,0.025177,0.025035,0.024857,0.024802,0.025299,0.026526,0.028579,0.032039,0.037837,0.041758,0.041893,0.040845,0.039717,0.03855,0.037638,0.036811,0.035904,0.035066,0.034339,0.033605,0.032679,0.032284,0.031498,0.030427
